N,0,111.7,20.8
E,0,102.3,21.3
O,0,117.7,16.6
A,0,102.2,17.2
C,0,93,18.3
N,1,20.6,5.1
N,2,16.3,5
N,3,19.9,5.4
N,4,18,4.7
N,5,19.4,4.3
N,6,17.5,4.2
E,1,19.4,4.9
E,2,16.2,5.4
E,3,13.6,5
E,4,15.7,4.6
E,5,18.1,5
E,6,19.3,4.7
O,1,21.2,4.9
O,2,19.2,5.7
O,3,21.6,3.7
O,4,16.3,4.2
O,5,19.9,5.2
O,6,19.6,3.6
A,1,17.3,4.8
A,2,16.5,5
A,3,17.6,4.4
A,4,16.8,4.3
A,5,16.2,5
A,6,17.7,3.9
C,1,15,3.5
C,2,15.8,5.2
C,3,17.5,4
C,4,16.1,5.1
C,5,13.5,4.2
C,6,15,5.1
